bgg_id,name
825,Michel Lipman
826,James C. Rimbold
827,Kent Mitchell
828,Alexis Papahadjopoulos
829,William Stephenson
831,G. L. Lamborn
832,K. White
833,R. Burns
834,L. Hunt
835,Laurence J. Peter
836,Earl Doherty
837,Vernon Paul Rood
838,Willis P. Carpenter
839,Marco Donadoni
840,Martin Schlegel
842,Andreas Trieb
843,Walter Emmrich
844,Philip Reed
845,Russell Godwin
847,Jack Barry
848,Jeff Boucher-Zamzo
851,Eric M. Aldrich I
852,Michael Fryer
854,Robert Evans
855,Andreas Steiner
856,Walter Johnson
857,Rik van Even
858,Ernie Parmentier
859,Bruce S. Maxwell
860,Richard J. Trup
861,James H. McQuaid
862,Björn Hölle
863,Hermann Wernhard
865,Wilf K. Backhaus
866,Matthew Sturm
867,Owen Seyler
868,Christian Moore
869,Will Niebling
870,Schar Niebling
871,William V. Niebling
872,Wallace Wang
874,David Dyer
875,Craig Tomarkin
876,Michael E. Moore
879,Mike Nielsen
881,Theodore Stern
882,Ian Trout
883,Matt Forbeck
884,Drew Bittner
885,Keith Parkinson
886,Mike Tinney
887,Steve Wieck
888,Jonathan Tweet
889,Paul Reeves
890,David F. Nalle
891,Ian Hense
892,J. David Barnhart
893,Tom Woodrow
894,Jim Rowan
895,Tadashi Ehara
896,John Califf III
897,William A. Walker
898,Mike Joslyn
899,"William Ferguson, III"
900,Andy Chambers
901,Gavin Thorpe
902,Danny Brittain
903,Tim Purkess
904,Claude Soucie
905,Rudolf Ross
906,Joe Nikisch
908,Don Perrin
909,Margaret Weis
910,Robert Taylor
911,Brian Taylor
912,Peter Forbes
913,Rob Anderson
914,John H. Geiger
916,Tom Moldvay
917,Steve Marsh (I)
918,Michael Price
919,Philip A. Shreffler
920,Francis K. Lalumiere
921,Blaise Muller
923,Chris Zabielski
924,Rod Powell
926,Sam Lewis
927,"L. Ross Babcock, III"
928,Bernd Brunnhofer
929,Prunella Diddlehoop
930,Harald Germer
931,Graham Lipscomb
932,Dana Lombardy
933,David Parham
934,Marco Maggi
935,Francesco Nepitello
937,Tuppy Owens
938,Jeff Barber
939,Mike Pondsmith
940,"Jack B. Slimp, Jr."
941,Isaac Asimov
942,Thierry Denoual
943,Darrell Tuttle
944,Jake Thornton
945,Brien J. Miller
947,Paul Murphy
949,Paul Cockburn
950,Marc Gascoigne
951,Uli Geissler
952,W. Jeromin
953,Falko Goettsch
954,Alan Davies
955,Nigel Platt
956,Robert Wayt Smith
957,Patricia A. Stewart
958,Edna Hill Maples
959,Malcolm Goldsmith
960,Michael Kindred
961,Oliver Igelhaut
962,Jo Hartwig
963,Uwe Schildmeier
965,Martin Osteroth
966,Harald Schroeter
967,Jarvis
968,David Drakes
969,Walsh & Gluck
970,Brenda Turner
972,Jonathan C. Hauff
973,J. W. Faulk
974,James N. Vail
975,Dominique Tellier
976,Doris Plümacher
977,Christine Welz
978,Christiane Knepel
979,Gary Chalk
980,Mike Young
983,William A. Strauss
984,Randy Moorehead
985,Sir John Suckling
986,John Hill (I)
987,Mike Suchcicki
988,Grzegorz Rejchtman
989,Murray Heasman
990,Anthony Taylor
991,George S. Parker
994,Joshua Howard
995,Bruce Biskup
996,H. Bernett
997,Donald Saxman
1000,Lewis Pulsipher
1001,Bernard Tavitian
1002,Keith Meyers
1005,Todd Breitenstein
1006,Dave Aikins
1007,Stephen Tassie
1008,Masahiro Yamazaki
1009,Jürgen Strohm
1010,Nicolas Stratigos
1011,Théophile Monnier
1012,David Brin
1013,Allen Hammack
1014,Sébastien Sjoholm
1015,Manfred Franz
1016,"Ed Pegg, Jr."
1017,François Lajuzan
1018,Andreas Steding
1019,Bill Jemas
1020,Tony Welman
1021,David Welman
1022,Marco Aschwanden
1024,Al Pare
1025,Ed Pugh
1028,Bill King
1029,Albie Fiore
1030,Redmond A. Simonsen
1032,David James Ritchie
1034,Sven Kübler
1036,Michael Blumöhr
1037,Jeremy Elmore
1038,Larry Elmore
1040,Gregory W. Ellis
1041,Todd A. Zircher
1042,Richard Onanian
1043,Fred Buestchler
1044,A. J. Patterson
1045,Diana Carlston
1046,Merle Robbins
1047,Michael I. Levin
1049,Ken Garland and Associates
1050,Michael S. Steer
1051,Reinhard Pichler
1052,David Moffat
1053,Josh Friel
1054,Jules McCann
1055,Tony Roos
1056,Bill Payne
1057,Douglas Seaton
1058,Mike Wilks
1059,Mike Hayes
1060,Mordecai Meirowitz
1061,Nicole Stiehl
1062,Till Meyer
1064,Anders Fager
1066,Lothar Hannappel
1067,Oliver Deiser
1068,Albrecht Werstein
1069,Willi Sonderling
1071,Ran Ackels
1072,Edi Birsan
1073,Erik Wilson
1074,Dr. Schneiderbanger
1075,Dr. Urban
1076,Dan Sullivan
1077,Zoltán Aczél
1078,John Yianni
1079,Marco Pecota
1080,Henning Poehl
1081,Jim Dunnigan
1082,C. V. Gidlow
1083,James J. St. Laurent
1084,Rudolph W. Heinze
1086,Tony Boydell
1087,Edward J. Woods
1088,Armand Jammot
1089,Dan Gilbert
1090,Mark Hegman
1091,Elaine Henninger
1092,Joe Roznai
1093,Ian Bailey
1094,Ian Waddelon
1095,W. Faloney
1096,Dee Pomerleau
1097,Herman O'Brien
1098,Michael Wasson
1101,Michael J. Matheny
1106,Andrea Meyer
1107,Kara Ben Hering
1110,T. Hostetler
1111,R. Hostetler
1112,Allen Bower
1113,Michael Welker
1114,David A. Fox
1115,Glenn Drover
1116,Roger Nord
1117,Bud Daunhauer
1118,Scott Kunkel
1119,Brian Hansen
1120,Chris Poor
1121,Jim Deacove
1122,Fred Chatham
1123,David Ferguson (I)
1124,Kerry Anderson
1126,Christian Freeling
1127,Jim Dietz
1129,Tim Schutz
1130,Gerhard E. Kodys
1132,Andy Merritt
1133,Arnd Beenen
1135,Rick Britton
1136,Rob Mosca
1137,Olaf Olsen
1139,Rainer Kohler
1141,Chad Irby
1142,W. Remme
1143,Jon Darbro
1144,Jack Greene
1145,John W. Fuseler
1146,Austin Bay
1147,Knut-Michael Wolf
1148,Alain Munoz
1149,Jürgen Hagedorn
1150,Darrell Hardy
1151,Leslie Scott
1152,Sara Finch
1153,James D. Griffin
1154,Anthony F. Buccini
1155,Brian Edward Reeves
1156,Fritz Bronner
1157,James C. Spiring
1158,Chris White (I)
1159,Mike White
1160,Dr. Bronia Grycz
1161,Paddy Griffith
1162,Patrick Chan
1163,Terry Martin Rose
1164,Ed Carter (III)
1165,Dave Prince
1166,C. C. Stoll
1167,Billy Barry
1168,Iris Lüttring
1169,Kerry Kevill
1170,Claude Debetaz
1171,Anton Dresden
1172,Buzz Siler
1173,Jim Lundberg
1175,Michael Mulvihill
1176,Charles Lerue
1178,Mike Agrelius
1179,Barry Jacobs
1180,David M. Weber
1181,David W. Crump
1182,Sebastian Quigley
1183,Henry Carey
1184,Ralf Menzel
1186,Chuck Sawyer
1187,Jessie Carr
1188,Robert J. Kuntz
1189,Brandon Freels
1190,Christina Freels
1192,Milton Bradley
1193,Yurkovic Design Inc.
1195,Mark Foster
1196,Brian Blume
1197,Randy Lindsay
1198,David Hewitt
1199,Paul Brown
1200,Thomas Schneider Axmann
1201,Holger Thiesen
1202,Cordula Schau
1203,Olaf Schroeder
1204,Mark Eliot
1205,Manfred Schuling
1206,Christophe Boelinger
1207,Christopher Woo
1208,Solomon Au Yeung
1209,Fritz Pang
1210,Haim Shafir
1211,F. Murray
1213,C. Lowe
1214,Pierre Jacquot
1217,Keith Budden
1219,Gary Grady
1220,Suzanne Goldberg
1221,Raymond Edwards
1222,Larry Levy
1223,Megumi Tsuge
1224,Michael Andersch
1225,Paul Randles
1226,Daniel Stahl
1227,David Ray
1229,Bill Rose
1231,Jon Dunkelman
1232,Brian Foster
1233,Marco Fuini
1235,Jerzy Luberda
1236,Oliver Cockell
1237,A. W. Compton
1238,Richard Pullen
1239,Michael Dinacola
1240,John Gordon
1241,Joseph Schlichter
1242,Gregg Steven Blasingame
1243,David English
1244,Nicholas Slope
1245,John Lacey
1247,R. Vance Buck
1248,David F. Tepool
1249,Bob McWilliams
1250,Alexandra Megarry
1251,Kit Megarry
1252,Keith Schlesinger
1253,John Desch
1254,Mark Stille
1255,John C. Luecke
1256,David McElhannon
1257,Perry Moore
1258,Thomas Säckl Spiele
1259,Vergil Siegl
1260,Reuben Klamer
1261,Louis Rexing
1262,Dennis Bishop
1263,Greg Lam
1264,Brian Tivol
1265,Luke Weisman Miratrix
1266,Murray J. Gould
1267,James R. Longacre
1268,Charles Darrow
1269,Michael Bennighof
1270,Chris Pender
1272,Erno Rubik
1274,Elliot Rudell
1276,Joe Angiolillo
1277,Mike Vitale
1278,Friedhelm Adam
1279,Igor Polouchine
1283,Wolfgang Großkopf
1284,Games Talk
1285,Herbert Biella
1286,Volker Schwägerl
1287,Daniel Kast
1288,Jens-Peter Schliemann
1289,Brian Woodward
1290,P. M.
1291,Eàmon Bloomfield
1292,Paul Viall
1294,Erik Yaple
1295,Raymond Haysman
1296,Bruce Hatherley
1297,Tobias Krebs
1298,Dominic Krebs
1299,Peter Jacobi
1300,Ingo Mayer
1301,Dirk Clemens
1302,Robert S. Reinish
1303,Zoltan Bartok
1304,William T. Powers
1305,Fred Senrel
1306,Tanner Carson
1307,Brigitte Ditt
1308,Wolfgang Ditt
1309,Ethan Nathan Allen
1310,Jim Hind
1311,Albert C. E. Parker
1312,Keith Gross
1313,Lisa Ekensteen Ogut
1314,Wayland Grace
1316,Raul Bermudez
1318,Hervé Marly
1319,Jeremy Shaw
1320,Ted Adams
1321,Thierry Chapeau
1322,Gilbert Lévy
1323,Gerhard Wieser
1324,Edith Schlichting
1325,Andrej Wiatkin
1326,Stephen C. Jackson
1328,William L. Roach
1329,Bruce Shelley
1330,Russell Vane
1331,Seth Carus
1332,Hermann Mlitz
1333,Ingo Martin
1334,Dirk Kias
1335,Robert P. Moore
1336,Michael Sohre
1339,Nick Karp
1340,The Baywatch Production Company
1341,Three Wishes Ltd
1342,Werner Schöppner
1343,Robert Hain
1345,Phillippe Aucagos
1346,David Howell
1347,Benjamin M. Cedarberg
1349,Gary Tallman
1350,Philip Tavel
1351,Giovanni Maselli
1352,Ephraim Kishon
1353,Thomas Pauli
1354,Kyra Moritz
1355,S. Ray
1356,Michael K. Lorrigan
1358,Frédéric Bey
1360,Tony Merridy
1361,Patti Rockburn
1362,Thomas Wevers
1363,Bob Kalinowski
1364,Jan Kristian Haugland
1365,Clarke Rubicon
1366,Premysl Chmelar
1368,Toivo Rovainen
1369,Darrell Hayhurst
1370,Rich Koehler
1371,Matthew J. Costello
1372,Harold Vanderbilt
1374,Adrian Inauen
1375,Dov Karpati
1376,Alain John Fraser-Dackers
1377,Maxwell Graham Gordon
1378,Lester Wynne Jordan
1379,Fréderic Moyersoen
1380,John Schettler
1382,Stefan Roth
1383,Jana Kusch
1384,Uwe Freyschmidt
1385,Tom McNamara
1386,Danny Kishon
1387,Georgios Georgotas
1388,Duilio Carpitella
1389,Robert Peeples
1390,Scott A. Mednick
1391,Geni Wyss
1392,Wagstaff & Roy Creative Consultants
1393,Karsten Engelmann
1396,Bob Ray
1397,Ben Hull
1399,Alan Wambold
1400,Mark Miklos
1401,Al Sandrick
1402,Marc Davis
1403,Layman E. Allen
1404,David Shreeve
1405,A. Preston
1406,D. Glynn
1407,S. Needham
1408,Phillip Tanner
1409,Brett Clements
1410,Steve Knight
1411,Ray Braithwaite
1412,Stéphanie Czinober
1413,Valéry Fourcade
1414,Michael Hageböck
1417,Mary Danby
1418,Steve Dunne
1419,Guy Milan
1420,Charlie Brooks
1421,Anthony Pye-Jeary
1422,Gerard P. Roadley-Battin
1423,Andrew McNeil
1424,Steve Lortz
1425,Kurt Lortz
1426,Dieter Gebhardt
1427,Susan Van Camp
